code,province,district,commune,village
25030519,Tboung Khmum,Memot,Dar,Kang Keng
25030601,Tboung Khmum,Memot,Kampoan,Lou
25030602,Tboung Khmum,Memot,Kampoan,Kampoan
25030603,Tboung Khmum,Memot,Kampoan,Tuek Tum
25030604,Tboung Khmum,Memot,Kampoan,Srae Saom Thmei
25030605,Tboung Khmum,Memot,Kampoan,Srae Saom Chas
25030606,Tboung Khmum,Memot,Kampoan,Srae Kandal
25030607,Tboung Khmum,Memot,Kampoan,Chhloung Muoy
25030608,Tboung Khmum,Memot,Kampoan,Chhloung Pir
25030609,Tboung Khmum,Memot,Kampoan,Chhloung Bei
25030701,Tboung Khmum,Memot,Kokir,Preaek Puoy
25030702,Tboung Khmum,Memot,Kokir,Kngaok
25030703,Tboung Khmum,Memot,Kokir,Srae Poul
25030704,Tboung Khmum,Memot,Kokir,Tuol Thma
25030705,Tboung Khmum,Memot,Kokir,Kokir Cheung
25030706,Tboung Khmum,Memot,Kokir,Kokir Tboung
25030707,Tboung Khmum,Memot,Kokir,Chamkar Thmei
25030708,Tboung Khmum,Memot,Kokir,Salang Bei
25030801,Tboung Khmum,Memot,Memong,Memong
25030802,Tboung Khmum,Memot,Memong,Sangkae Chas
25030803,Tboung Khmum,Memot,Memong,Sangkae Thmei
25030804,Tboung Khmum,Memot,Memong,Peuk
25030805,Tboung Khmum,Memot,Memong,Choam Khyang
25030806,Tboung Khmum,Memot,Memong,Triek
25030807,Tboung Khmum,Memot,Memong,Kambas
25030808,Tboung Khmum,Memot,Memong,Cheach
25030809,Tboung Khmum,Memot,Memong,Sambour
25030901,Tboung Khmum,Memot,Memot,Trapeang Reang
25030902,Tboung Khmum,Memot,Memot,Mus Kras
25030903,Tboung Khmum,Memot,Memot,Chhngar Sala
25030904,Tboung Khmum,Memot,Memot,Chi Peh
25030905,Tboung Khmum,Memot,Memot,Sangkom Mean Chey Thmei
25030906,Tboung Khmum,Memot,Memot,Cheam'aor
25030907,Tboung Khmum,Memot,Memot,Nang Krapeu
25030908,Tboung Khmum,Memot,Memot,Memot Kandal
25030909,Tboung Khmum,Memot,Memot,Masin Tuek
25030910,Tboung Khmum,Memot,Memot,Tboung Voat
25030911,Tboung Khmum,Memot,Memot,Memot Phsar
25030912,Tboung Khmum,Memot,Memot,Trabaek
25030913,Tboung Khmum,Memot,Memot,Sangkom Mean Chey Chas
25030914,Tboung Khmum,Memot,Memot,Chhngar Kaeut
25030915,Tboung Khmum,Memot,Memot,Memot Thmei
25031001,Tboung Khmum,Memot,Rumchek,Rumchek
25031002,Tboung Khmum,Memot,Rumchek,Chheu Khloem
25031003,Tboung Khmum,Memot,Rumchek,Khpob
25031004,Tboung Khmum,Memot,Rumchek,Thma Dab
25031005,Tboung Khmum,Memot,Rumchek,Kampey
25031006,Tboung Khmum,Memot,Rumchek,Pnov
25031007,Tboung Khmum,Memot,Rumchek,Srae Pongro
25031008,Tboung Khmum,Memot,Rumchek,Khliech
25031009,Tboung Khmum,Memot,Rumchek,Kantuot
25031010,Tboung Khmum,Memot,Rumchek,Sok San
25031011,Tboung Khmum,Memot,Rumchek,Sen Chey
25031012,Tboung Khmum,Memot,Rumchek,Sen Phal
25031013,Tboung Khmum,Memot,Rumchek,Sen Prapey
25031101,Tboung Khmum,Memot,Rung,Rung
25031102,Tboung Khmum,Memot,Rung,Trapeang Ruessei
25031103,Tboung Khmum,Memot,Rung,Beng
25031104,Tboung Khmum,Memot,Rung,Choam Tuk
25031105,Tboung Khmum,Memot,Rung,Taonh
25031106,Tboung Khmum,Memot,Rung,Andoung Ta Chou
25031107,Tboung Khmum,Memot,Rung,Masin
25031108,Tboung Khmum,Memot,Rung,Bos
25031109,Tboung Khmum,Memot,Rung,Doung
25031110,Tboung Khmum,Memot,Rung,Soutey
25031111,Tboung Khmum,Memot,Rung,Doun Roath Ti Muoy
25031112,Tboung Khmum,Memot,Rung,Chambak
25031113,Tboung Khmum,Memot,Rung,Doun Roath Ti Pir
25031201,Tboung Khmum,Memot,Tonlung,Kdol Leu
25031202,Tboung Khmum,Memot,Tonlung,Kdol Kraom
25031203,Tboung Khmum,Memot,Tonlung,Kdol Phsar
25031204,Tboung Khmum,Memot,Tonlung,Changkum Ti Muoy
25031205,Tboung Khmum,Memot,Tonlung,Changkum Kandal
25031206,Tboung Khmum,Memot,Tonlung,Spean Changkum
25031207,Tboung Khmum,Memot,Tonlung,Kaoh Thma
25031208,Tboung Khmum,Memot,Tonlung,Sla Phnum
25031209,Tboung Khmum,Memot,Tonlung,Mkaor
25031210,Tboung Khmum,Memot,Tonlung,Beng Kaong
25031211,Tboung Khmum,Memot,Tonlung,Pong Tuek
25031212,Tboung Khmum,Memot,Tonlung,Lvea Leu
25031213,Tboung Khmum,Memot,Tonlung,Sla Kilou
25031301,Tboung Khmum,Memot,Tramung,Ou Khlout
25031302,Tboung Khmum,Memot,Tramung,Tramaeng Leu
25031303,Tboung Khmum,Memot,Tramung,Tramung
25031304,Tboung Khmum,Memot,Tramung,Choam Triek
25031305,Tboung Khmum,Memot,Tramung,Andoung Thma Leu
25031306,Tboung Khmum,Memot,Tramung,Andoung Thma Kraom
25031307,Tboung Khmum,Memot,Tramung,Roung Chakr Skar
25031308,Tboung Khmum,Memot,Tramung,Tramaeng Kraom
25031309,Tboung Khmum,Memot,Tramung,Doung Ti Muoy
25031310,Tboung Khmum,Memot,Tramung,Choam Trav
25031311,Tboung Khmum,Memot,Tramung,Chhuk
25031312,Tboung Khmum,Memot,Tramung,Ngeu Thmei
25031313,Tboung Khmum,Memot,Tramung,Ngeu Thum
25031314,Tboung Khmum,Memot,Tramung,Trapeang Ngeu
25031315,Tboung Khmum,Memot,Tramung,Chrey
25031316,Tboung Khmum,Memot,Tramung,Khnoang Kra Peu Lech
25031317,Tboung Khmum,Memot,Tramung,Khnoang Kra Peu Kaeut
25031318,Tboung Khmum,Memot,Tramung,Doung Ti Pir
25031319,Tboung Khmum,Memot,Tramung,Sambour
25031320,Tboung Khmum,Memot,Tramung,Krouch
25031401,Tboung Khmum,Memot,Triek,Dak Por
25031402,Tboung Khmum,Memot,Triek,Bangkov
25031403,Tboung Khmum,Memot,Triek,Prei
25031404,Tboung Khmum,Memot,Triek,Khley
25031405,Tboung Khmum,Memot,Triek,Romeas Choul
25031406,Tboung Khmum,Memot,Triek,Preah Ponlea
25031407,Tboung Khmum,Memot,Triek,Samraong Tboung
25040101,Tboung Khmum,Ou Reang Ov,Ampil Ta Pok,Tumpeang Bangkang
25040102,Tboung Khmum,Ou Reang Ov,Ampil Ta Pok,Prey Sralau
25040103,Tboung Khmum,Ou Reang Ov,Ampil Ta Pok,Lekh Pram
25040104,Tboung Khmum,Ou Reang Ov,Ampil Ta Pok,Lekh Buon Lech
25040105,Tboung Khmum,Ou Reang Ov,Ampil Ta Pok,Tuol Tonsaong
25040106,Tboung Khmum,Ou Reang Ov,Ampil Ta Pok,Svay Ta Thoam
25040107,Tboung Khmum,Ou Reang Ov,Ampil Ta Pok,Pou Meas
25040108,Tboung Khmum,Ou Reang Ov,Ampil Ta Pok,Mitt Rach
25040109,Tboung Khmum,Ou Reang Ov,Ampil Ta Pok,Tuol Ta  Lorb
25040110,Tboung Khmum,Ou Reang Ov,Ampil Ta Pok,Damnak Beng
25040111,Tboung Khmum,Ou Reang Ov,Ampil Ta Pok,Pou Svay Ming
25040112,Tboung Khmum,Ou Reang Ov,Ampil Ta Pok,Svay Ming
25040113,Tboung Khmum,Ou Reang Ov,Ampil Ta Pok,Meas Snae
25040114,Tboung Khmum,Ou Reang Ov,Ampil Ta Pok,Svay Roluos
25040115,Tboung Khmum,Ou Reang Ov,Ampil Ta Pok,Chrey Ta Sou
25040116,Tboung Khmum,Ou Reang Ov,Ampil Ta Pok,Lekh Bei
25040117,Tboung Khmum,Ou Reang Ov,Ampil Ta Pok,Lekh Buon Kaeut
25040118,Tboung Khmum,Ou Reang Ov,Ampil Ta Pok,Changva
25040119,Tboung Khmum,Ou Reang Ov,Ampil Ta Pok,Bos Lhong
25040120,Tboung Khmum,Ou Reang Ov,Ampil Ta Pok,Ampil  Cheung
25040121,Tboung Khmum,Ou Reang Ov,Ampil Ta Pok,Ampil  Tboung
25040122,Tboung Khmum,Ou Reang Ov,Ampil Ta Pok,Tumpeang Ruessei
25040123,Tboung Khmum,Ou Reang Ov,Ampil Ta Pok,Svay Ta Lak
25040124,Tboung Khmum,Ou Reang Ov,Ampil Ta Pok,Ampil Chum
25040201,Tboung Khmum,Ou Reang Ov,Chak,Chruol
25040202,Tboung Khmum,Ou Reang Ov,Chak,Chamlak
25040203,Tboung Khmum,Ou Reang Ov,Chak,Trapeang Kandal
25040204,Tboung Khmum,Ou Reang Ov,Chak,Chamkar Kor
25040205,Tboung Khmum,Ou Reang Ov,Chak,Ou Laok
25040206,Tboung Khmum,Ou Reang Ov,Chak,Chrouy Ph'ong
25040207,Tboung Khmum,Ou Reang Ov,Chak,Chak
25040208,Tboung Khmum,Ou Reang Ov,Chak,Pring
25040209,Tboung Khmum,Ou Reang Ov,Chak,Trach Chrum
25040210,Tboung Khmum,Ou Reang Ov,Chak,Daeum Changkran
25040211,Tboung Khmum,Ou Reang Ov,Chak,Prasat
25040212,Tboung Khmum,Ou Reang Ov,Chak,Khtom Leav
25040213,Tboung Khmum,Ou Reang Ov,Chak,Putthea
25040214,Tboung Khmum,Ou Reang Ov,Chak,Trapeang Tea
25040215,Tboung Khmum,Ou Reang Ov,Chak,Kouk Ti
25040216,Tboung Khmum,Ou Reang Ov,Chak,Chumpou
25040217,Tboung Khmum,Ou Reang Ov,Chak,Sralong
25040301,Tboung Khmum,Ou Reang Ov,Damril,Damril Ti Muoy
25040302,Tboung Khmum,Ou Reang Ov,Damril,Damril Ti Pir
25040303,Tboung Khmum,Ou Reang Ov,Damril,Damril Ti Bei
25040304,Tboung Khmum,Ou Reang Ov,Damril,Damril Ti Buon
25040305,Tboung Khmum,Ou Reang Ov,Damril,Yeak Cheung
25040306,Tboung Khmum,Ou Reang Ov,Damril,Yeak Tboung
25040307,Tboung Khmum,Ou Reang Ov,Damril,Sangkae
25040308,Tboung Khmum,Ou Reang Ov,Damril,Samraong
25040309,Tboung Khmum,Ou Reang Ov,Damril,Peuk
25040310,Tboung Khmum,Ou Reang Ov,Damril,Chrey Sokhom
25040311,Tboung Khmum,Ou Reang Ov,Damril,Kbal Ou
25040312,Tboung Khmum,Ou Reang Ov,Damril,Krapeu Sar
25040313,Tboung Khmum,Ou Reang Ov,Damril,Sam Snae
25040314,Tboung Khmum,Ou Reang Ov,Damril,Srae Sruoch
25040315,Tboung Khmum,Ou Reang Ov,Damril,Tuol
25040316,Tboung Khmum,Ou Reang Ov,Damril,Thlok
25040317,Tboung Khmum,Ou Reang Ov,Damril,Chanlaong
25040318,Tboung Khmum,Ou Reang Ov,Damril,Khnab Damrei Cheung
25040319,Tboung Khmum,Ou Reang Ov,Damril,Khnab Damrei Tboung
25040320,Tboung Khmum,Ou Reang Ov,Damril,Pralay
25040401,Tboung Khmum,Ou Reang Ov,Kong Chey,Stueng Roung
25040402,Tboung Khmum,Ou Reang Ov,Kong Chey,Sokram Chrum
25040403,Tboung Khmum,Ou Reang Ov,Kong Chey,Tumneab
25040404,Tboung Khmum,Ou Reang Ov,Kong Chey,Lekh Pir
25040405,Tboung Khmum,Ou Reang Ov,Kong Chey,Kong Chey
25040406,Tboung Khmum,Ou Reang Ov,Kong Chey,Ou Damray
25040407,Tboung Khmum,Ou Reang Ov,Kong Chey,Thnal Kaeng
25040408,Tboung Khmum,Ou Reang Ov,Kong Chey,Bangkean Sar
25040409,Tboung Khmum,Ou Reang Ov,Kong Chey,Tuol Sralau
25040410,Tboung Khmum,Ou Reang Ov,Kong Chey,Stueng Chey
25040411,Tboung Khmum,Ou Reang Ov,Kong Chey,Tuol Trach
25040412,Tboung Khmum,Ou Reang Ov,Kong Chey,Prum Khet
25040413,Tboung Khmum,Ou Reang Ov,Kong Chey,Andoung
25040414,Tboung Khmum,Ou Reang Ov,Kong Chey,Phum Lekh Muoy
25040415,Tboung Khmum,Ou Reang Ov,Kong Chey,Tuol Ta Hao
25040416,Tboung Khmum,Ou Reang Ov,Kong Chey,Tuol Sama
25040417,Tboung Khmum,Ou Reang Ov,Kong Chey,Changva
25040418,Tboung Khmum,Ou Reang Ov,Kong Chey,Soeng
25040419,Tboung Khmum,Ou Reang Ov,Kong Chey,Cheung Voat
25040420,Tboung Khmum,Ou Reang Ov,Kong Chey,Ou Popul
25040421,Tboung Khmum,Ou Reang Ov,Kong Chey,Thmei
25040422,Tboung Khmum,Ou Reang Ov,Kong Chey,Srae Spey
25040501,Tboung Khmum,Ou Reang Ov,Mien,Banteay Mien
25040502,Tboung Khmum,Ou Reang Ov,Mien,Saoy
25040503,Tboung Khmum,Ou Reang Ov,Mien,Svay Pok
25040504,Tboung Khmum,Ou Reang Ov,Mien,Mien
25040505,Tboung Khmum,Ou Reang Ov,Mien,Prey Sambuor Kaeut
25040506,Tboung Khmum,Ou Reang Ov,Mien,Prey Sambuor Lech
25040507,Tboung Khmum,Ou Reang Ov,Mien,Boeng Cheung
25040508,Tboung Khmum,Ou Reang Ov,Mien,Thmei
25040509,Tboung Khmum,Ou Reang Ov,Mien,Kanlaeng Chak
25040510,Tboung Khmum,Ou Reang Ov,Mien,Boeng Kandal
25040511,Tboung Khmum,Ou Reang Ov,Mien,Me Loung
25040512,Tboung Khmum,Ou Reang Ov,Mien,Kampul Serei
25040513,Tboung Khmum,Ou Reang Ov,Mien,Thma Samlieng
25040514,Tboung Khmum,Ou Reang Ov,Mien,Thma Prachum
25040601,Tboung Khmum,Ou Reang Ov,Preah Theat,Ba Srei
25040602,Tboung Khmum,Ou Reang Ov,Preah Theat,Kbal Tuek
25040603,Tboung Khmum,Ou Reang Ov,Preah Theat,Phnum
25040604,Tboung Khmum,Ou Reang Ov,Preah Theat,Tuol Thkov
25040605,Tboung Khmum,Ou Reang Ov,Preah Theat,Tuol Mean Chey
25040606,Tboung Khmum,Ou Reang Ov,Preah Theat,Tuol Pnov
25040607,Tboung Khmum,Ou Reang Ov,Preah Theat,Tuol Khleang
25040608,Tboung Khmum,Ou Reang Ov,Preah Theat,Preah Theat Kandal
25040609,Tboung Khmum,Ou Reang Ov,Preah Theat,Tuol Sambour
25040610,Tboung Khmum,Ou Reang Ov,Preah Theat,Preah Theat Thma Da
25040611,Tboung Khmum,Ou Reang Ov,Preah Theat,Trapeang Neang
25040612,Tboung Khmum,Ou Reang Ov,Preah Theat,Boeng Kang
25040613,Tboung Khmum,Ou Reang Ov,Preah Theat,Chey Saophoan
25040614,Tboung Khmum,Ou Reang Ov,Preah Theat,Thmei Kandal
25040615,Tboung Khmum,Ou Reang Ov,Preah Theat,Neak Ta Tvear
25040616,Tboung Khmum,Ou Reang Ov,Preah Theat,Thnal Kaeng
25040617,Tboung Khmum,Ou Reang Ov,Preah Theat,Thmei Leu
25040618,Tboung Khmum,Ou Reang Ov,Preah Theat,Srae Mien
25040619,Tboung Khmum,Ou Reang Ov,Preah Theat,Phum Dabpir
25040620,Tboung Khmum,Ou Reang Ov,Preah Theat,Phum Mpheypram
25040621,Tboung Khmum,Ou Reang Ov,Preah Theat,Phum Mphey Prampir
25040622,Tboung Khmum,Ou Reang Ov,Preah Theat,Phum Saesebbuon
25040701,Tboung Khmum,Ou Reang Ov,Tuol Souphi,Kbal Thnal
25040702,Tboung Khmum,Ou Reang Ov,Tuol Souphi,Kbal Peae
25040703,Tboung Khmum,Ou Reang Ov,Tuol Souphi,Thmei
25040704,Tboung Khmum,Ou Reang Ov,Tuol Souphi,Boeng Phtil
25040705,Tboung Khmum,Ou Reang Ov,Tuol Souphi,Ta Ngen
25040706,Tboung Khmum,Ou Reang Ov,Tuol Souphi,Tuol Sopoar
25040707,Tboung Khmum,Ou Reang Ov,Tuol Souphi,Trapeang Ph'av
25040708,Tboung Khmum,Ou Reang Ov,Tuol Souphi,Poung
25040709,Tboung Khmum,Ou Reang Ov,Tuol Souphi,Chan Andaet
25040710,Tboung Khmum,Ou Reang Ov,Tuol Souphi,Trapeang Lvea Tboung
25040711,Tboung Khmum,Ou Reang Ov,Tuol Souphi,Trapeang Lvea Cheung
25040712,Tboung Khmum,Ou Reang Ov,Tuol Souphi,Boeng Kampues
25040713,Tboung Khmum,Ou Reang Ov,Tuol Souphi,Stueng
25040714,Tboung Khmum,Ou Reang Ov,Tuol Souphi,Thma Da Lech
25040715,Tboung Khmum,Ou Reang Ov,Tuol Souphi,Tuol Souphi
25040716,Tboung Khmum,Ou Reang Ov,Tuol Souphi,Damnak Kaev
25040717,Tboung Khmum,Ou Reang Ov,Tuol Souphi,Doun Tes
25040718,Tboung Khmum,Ou Reang Ov,Tuol Souphi,Thma Da Kaeut
25040719,Tboung Khmum,Ou Reang Ov,Tuol Souphi,Kbal Ou
25040720,Tboung Khmum,Ou Reang Ov,Tuol Souphi,Phum Chetseb Prammuoy
25040721,Tboung Khmum,Ou Reang Ov,Tuol Souphi,Phum Hasebbuon
25040722,Tboung Khmum,Ou Reang Ov,Tuol Souphi,Phum Chetsebbei
25040723,Tboung Khmum,Ou Reang Ov,Tuol Souphi,Thmey Senchey
25050101,Tboung Khmum,Ponhea Kraek,Dountei,Bos Roka
25050102,Tboung Khmum,Ponhea Kraek,Dountei,Prey Tumnob
25050103,Tboung Khmum,Ponhea Kraek,Dountei,Roul Ph'aem
25050104,Tboung Khmum,Ponhea Kraek,Dountei,Ta Ni
25050105,Tboung Khmum,Ponhea Kraek,Dountei,Spean Chrey
25050106,Tboung Khmum,Ponhea Kraek,Dountei,Svay Sokhom
25050107,Tboung Khmum,Ponhea Kraek,Dountei,Bos Ruessei
25050108,Tboung Khmum,Ponhea Kraek,Dountei,Samraong
25050109,Tboung Khmum,Ponhea Kraek,Dountei,Dountei
25050110,Tboung Khmum,Ponhea Kraek,Dountei,Pouthi Proeks Lech
25050111,Tboung Khmum,Ponhea Kraek,Dountei,Pouthi Proeks Kaeut
25050112,Tboung Khmum,Ponhea Kraek,Dountei,Sovann Mealea
25050113,Tboung Khmum,Ponhea Kraek,Dountei,Reul Leu
25050114,Tboung Khmum,Ponhea Kraek,Dountei,Reul Kraom
25050115,Tboung Khmum,Ponhea Kraek,Dountei,Snak Kandal
25050116,Tboung Khmum,Ponhea Kraek,Dountei,Chhuk Sa
25050117,Tboung Khmum,Ponhea Kraek,Dountei,Angkor Krau
25050118,Tboung Khmum,Ponhea Kraek,Dountei,Angkor Knong
25050119,Tboung Khmum,Ponhea Kraek,Dountei,Pou Thum
25050120,Tboung Khmum,Ponhea Kraek,Dountei,Kouk Neavea
25050121,Tboung Khmum,Ponhea Kraek,Dountei,Angkor Leu
25050201,Tboung Khmum,Ponhea Kraek,Kak,Sambour
25050202,Tboung Khmum,Ponhea Kraek,Kak,Kanhchae
25050203,Tboung Khmum,Ponhea Kraek,Kak,Bos Ti
25050204,Tboung Khmum,Ponhea Kraek,Kak,Ponley
25050205,Tboung Khmum,Ponhea Kraek,Kak,Trapeang Stieng
25050206,Tboung Khmum,Ponhea Kraek,Kak,Tuek Yong
25050207,Tboung Khmum,Ponhea Kraek,Kak,Angkaeng
25050208,Tboung Khmum,Ponhea Kraek,Kak,Ta Am
25050209,Tboung Khmum,Ponhea Kraek,Kak,Santey Ti Pir
25050210,Tboung Khmum,Ponhea Kraek,Kak,Samraeuy
25050211,Tboung Khmum,Ponhea Kraek,Kak,Trapeang Santey
25050212,Tboung Khmum,Ponhea Kraek,Kak,Thlok Trach
25050213,Tboung Khmum,Ponhea Kraek,Kak,Ruessei Chuor
25050214,Tboung Khmum,Ponhea Kraek,Kak,Krouch
25050215,Tboung Khmum,Ponhea Kraek,Kak,Ampil
25050216,Tboung Khmum,Ponhea Kraek,Kak,Santey Ti Muoy
25050217,Tboung Khmum,Ponhea Kraek,Kak,Krasaom Satv
25050218,Tboung Khmum,Ponhea Kraek,Kak,Kokir
25050219,Tboung Khmum,Ponhea Kraek,Kak,Anlong Chrey
25050220,Tboung Khmum,Ponhea Kraek,Kak,Thlok
25050221,Tboung Khmum,Ponhea Kraek,Kak,Stueng Touch
25050222,Tboung Khmum,Ponhea Kraek,Kak,Ou Prich
25050223,Tboung Khmum,Ponhea Kraek,Kak,Dang Kdaong
25050301,Tboung Khmum,Ponhea Kraek,Kandaol Chrum,Kandaol Chrum
25050302,Tboung Khmum,Ponhea Kraek,Kandaol Chrum,Bos Khnor
25050303,Tboung Khmum,Ponhea Kraek,Kandaol Chrum,Monou Bu
25050304,Tboung Khmum,Ponhea Kraek,Kandaol Chrum,Veal
25050305,Tboung Khmum,Ponhea Kraek,Kandaol Chrum,Cheung Ang
25050306,Tboung Khmum,Ponhea Kraek,Kandaol Chrum,Doek Por
25050307,Tboung Khmum,Ponhea Kraek,Kandaol Chrum,Pong Tuek
25050308,Tboung Khmum,Ponhea Kraek,Kandaol Chrum,Chey Nikom
25050309,Tboung Khmum,Ponhea Kraek,Kandaol Chrum,Ampuk
25050310,Tboung Khmum,Ponhea Kraek,Kandaol Chrum,Andaot
25050311,Tboung Khmum,Ponhea Kraek,Kandaol Chrum,Svay Meas
25050312,Tboung Khmum,Ponhea Kraek,Kandaol Chrum,Trapeang Prei
25050313,Tboung Khmum,Ponhea Kraek,Kandaol Chrum,Tuol Chamkar
25050314,Tboung Khmum,Ponhea Kraek,Kandaol Chrum,Trapeang Tonsaong
25050315,Tboung Khmum,Ponhea Kraek,Kandaol Chrum,Preah Andoung
25050316,Tboung Khmum,Ponhea Kraek,Kandaol Chrum,Mkak
25050317,Tboung Khmum,Ponhea Kraek,Kandaol Chrum,Tuol Pou
25050318,Tboung Khmum,Ponhea Kraek,Kandaol Chrum,Tuol Chey
25050319,Tboung Khmum,Ponhea Kraek,Kandaol Chrum,Sovann Kom
25050320,Tboung Khmum,Ponhea Kraek,Kandaol Chrum,Kouk Lvieng
25050321,Tboung Khmum,Ponhea Kraek,Kandaol Chrum,Sbaek Kueu
25050322,Tboung Khmum,Ponhea Kraek,Kandaol Chrum,Bat Tonlea
25050323,Tboung Khmum,Ponhea Kraek,Kandaol Chrum,Lngieng
25050324,Tboung Khmum,Ponhea Kraek,Kandaol Chrum,Sdok Sambat
25050325,Tboung Khmum,Ponhea Kraek,Kandaol Chrum,Phsar Kandaol Chrum
25050401,Tboung Khmum,Ponhea Kraek,Kaong Kang,Trapeang Khyang
25050402,Tboung Khmum,Ponhea Kraek,Kaong Kang,Ta Hiev Leu
25050403,Tboung Khmum,Ponhea Kraek,Kaong Kang,Ta Hiev Kraom
25050404,Tboung Khmum,Ponhea Kraek,Kaong Kang,Kandaol Kaong
25050405,Tboung Khmum,Ponhea Kraek,Kaong Kang,Stueng
25050406,Tboung Khmum,Ponhea Kraek,Kaong Kang,Pou Roung Lech
25050407,Tboung Khmum,Ponhea Kraek,Kaong Kang,Pou Roung Leu
25050408,Tboung Khmum,Ponhea Kraek,Kaong Kang,Pou Ent Ti Muoy
25050409,Tboung Khmum,Ponhea Kraek,Kaong Kang,Pou Ent Ti Pir
25050410,Tboung Khmum,Ponhea Kraek,Kaong Kang,Kaong Kang Ti Muoy
25050411,Tboung Khmum,Ponhea Kraek,Kaong Kang,Kaong Kang Ti Pir
25050412,Tboung Khmum,Ponhea Kraek,Kaong Kang,Kaong Kang Ti Bei
25050413,Tboung Khmum,Ponhea Kraek,Kaong Kang,Kantuot
25050414,Tboung Khmum,Ponhea Kraek,Kaong Kang,La
25050415,Tboung Khmum,Ponhea Kraek,Kaong Kang,Pou Srok
25050416,Tboung Khmum,Ponhea Kraek,Kaong Kang,Thnal Thmei
25050501,Tboung Khmum,Ponhea Kraek,Kraek,Kraek Tboung
25050502,Tboung Khmum,Ponhea Kraek,Kraek,Kraek Cheung
25050503,Tboung Khmum,Ponhea Kraek,Kraek,Chimoan Tboung
25050504,Tboung Khmum,Ponhea Kraek,Kraek,Chimoan Cheung
25050505,Tboung Khmum,Ponhea Kraek,Kraek,Chimoan Kandal
25050506,Tboung Khmum,Ponhea Kraek,Kraek,Chimoan Lech
25050507,Tboung Khmum,Ponhea Kraek,Kraek,Peuk
25050508,Tboung Khmum,Ponhea Kraek,Kraek,Huoch Lech
25050509,Tboung Khmum,Ponhea Kraek,Kraek,Huoch Kaeut
25050510,Tboung Khmum,Ponhea Kraek,Kraek,Prey Totueng
25050511,Tboung Khmum,Ponhea Kraek,Kraek,Tuol Angkrong
25050512,Tboung Khmum,Ponhea Kraek,Kraek,Neang Noy
25050513,Tboung Khmum,Ponhea Kraek,Kraek,Traset
25050514,Tboung Khmum,Ponhea Kraek,Kraek,Kov
25050515,Tboung Khmum,Ponhea Kraek,Kraek,L'ak
25050516,Tboung Khmum,Ponhea Kraek,Kraek,Kor
25050517,Tboung Khmum,Ponhea Kraek,Kraek,Ampuk
25050518,Tboung Khmum,Ponhea Kraek,Kraek,Chi Peang
25050519,Tboung Khmum,Ponhea Kraek,Kraek,Bos Lveae
25050520,Tboung Khmum,Ponhea Kraek,Kraek,Sakmakom
25050521,Tboung Khmum,Ponhea Kraek,Kraek,Trapeang Sokha
25050522,Tboung Khmum,Ponhea Kraek,Kraek,Andoung Chey
25050523,Tboung Khmum,Ponhea Kraek,Kraek,Serei Sokha
25050524,Tboung Khmum,Ponhea Kraek,Kraek,Chi Tok
25050525,Tboung Khmum,Ponhea Kraek,Kraek,Memae
25050526,Tboung Khmum,Ponhea Kraek,Kraek,Srae Tuek
25050527,Tboung Khmum,Ponhea Kraek,Kraek,S'am
25050528,Tboung Khmum,Ponhea Kraek,Kraek,Roung Chakr
25050529,Tboung Khmum,Ponhea Kraek,Kraek,Sambour Phal
25050530,Tboung Khmum,Ponhea Kraek,Kraek,Phum Hapram
25050531,Tboung Khmum,Ponhea Kraek,Kraek,Phum Saepram
25050532,Tboung Khmum,Ponhea Kraek,Kraek,Phum Samprampir
25050533,Tboung Khmum,Ponhea Kraek,Kraek,Pruet
25050601,Tboung Khmum,Ponhea Kraek,Popel,Popel
25050602,Tboung Khmum,Ponhea Kraek,Popel,Tuol Kandal
25050603,Tboung Khmum,Ponhea Kraek,Popel,Thmei
25050604,Tboung Khmum,Ponhea Kraek,Popel,Trapeang Thma
25050605,Tboung Khmum,Ponhea Kraek,Popel,Khsak
25050606,Tboung Khmum,Ponhea Kraek,Popel,Trapeang Chhleung
25050607,Tboung Khmum,Ponhea Kraek,Popel,Srah
25050608,Tboung Khmum,Ponhea Kraek,Popel,Choam Thlok
25050609,Tboung Khmum,Ponhea Kraek,Popel,Stueng Cheung
25050610,Tboung Khmum,Ponhea Kraek,Popel,Tuol Chan
25050701,Tboung Khmum,Ponhea Kraek,Trapeang Phlong,Tuol Sangkae
25050702,Tboung Khmum,Ponhea Kraek,Trapeang Phlong,Kbal Damrei
25050703,Tboung Khmum,Ponhea Kraek,Trapeang Phlong,Trapeang Pring Ti Muoy
25050704,Tboung Khmum,Ponhea Kraek,Trapeang Phlong,Trapeang Pring Ti Pir
25050705,Tboung Khmum,Ponhea Kraek,Trapeang Phlong,Chrak Rumdeng
25050706,Tboung Khmum,Ponhea Kraek,Trapeang Phlong,Serei Sokhom
25050707,Tboung Khmum,Ponhea Kraek,Trapeang Phlong,Trapeang Rumsaeng
25050708,Tboung Khmum,Ponhea Kraek,Trapeang Phlong,Preah Phdau
25050709,Tboung Khmum,Ponhea Kraek,Trapeang Phlong,Bos Chek
25050710,Tboung Khmum,Ponhea Kraek,Trapeang Phlong,Thnal Kaeng
25050711,Tboung Khmum,Ponhea Kraek,Trapeang Phlong,Trach Khaol
25050712,Tboung Khmum,Ponhea Kraek,Trapeang Phlong,Trapeang Phlong Ti Pir
